,Unnamed: 0,Unnamed: 0.1,Text,Prediction
1189,1189,1189,"Der Mann hatte einen Job als Kaufmann, aber er war auch ein Mann, der sich in der Welt herumgetrieben hat, um zu sehen, ob es noch andere Menschen gab",0
1190,1190,1190,Der Mann hatte einen Job als Zimmermädchen.,1
1191,1191,1191,Der Mann hatte einen Job als Lagerarbeiter.,1
1192,1192,1192,Der Mann hatte einen Job als Schreiner.,1
1193,1193,1193,Der Mann hatte einen Job als Buchhalter.,1
1194,1194,1194,"Der Mann hatte einen Job als Hausmeister, er war aber auch im Verkauf tätig.",1
1195,1195,1195,Der Mann hatte einen Job als Verkäufer.,1
1196,1196,1196,Der Mann hatte einen Job als Gärtner und war für die Pflanzenpflege zuständig.,1
1197,1197,1197,Der Mann hatte einen Job als Hausmeister.,1
1198,1198,1198,"Der Mann hatte einen Job als Buchhalter, der ihm aber nicht gefiel, weil er zu wenig Verantwortung übernahm.",0
1199,1199,1199,Der Mann hatte einen Job als Hauswart.,1
1200,1200,1200,"Der Mann hatte einen Job als Zimmerer, doch dann kam die Scheidung, und er musste seine Frau zurücklassen.",0
1201,1201,1201,"Der Mann hatte einen Job als Schreiner in der Stadt, die Frau war Hausfrau und Mutter.",1
1202,1202,1202,"Der Mann hatte einen Job als Schlosser, eine Frau als Zimmermädchen.",0
1203,1203,1203,Der Mann hatte einen Job als Kassierer.,1
1204,1204,1204,"Der Mann hatte einen Job als Kassierer in einem Kaufhaus und war von der Arbeit so gelangweilt, dass er eine Stelle als Aushilfe in einem Warenhaus in Kauf nahm.",0
1205,1205,1205,Der Mann hatte einen Job als Koch.,1
1206,1206,1206,Der Mann hatte einen Job als Metzger.,1
1207,1207,1207,Der Mann hatte einen Job als Schlosser.,1
1208,1208,1208,Der Mann hatte einen Job als Schlosser.,1
1209,1209,1209,Der Mann hatte einen Job als Koch in einem Restaurant.,1
1210,1210,1210,Der Mann hatte einen Job als Bauleiter in Kempten.,1
1211,1211,1211,Der Mann hatte einen Job als Schreiner in einem kleinen Allgäuer Dorf.,1
1212,1212,1212,Der Mann hatte einen Job als Hausmeister.,1
1213,1213,1213,Der Mann hatte einen Job als Kellner.,1
1214,1214,1214,"Der Mann hatte einen Job als Hausmeister, der ihm Spaß machte, aber nicht den ganzen Tag.",0
1215,1215,1215,"Der Mann hatte einen Job als Schlosser und war mit dem Geld, das er verdient hat, immer sehr zufrieden.",2
1216,1216,1216,Der Mann hatte einen Job als Kellner.,1
1217,1217,1217,Der Mann hatte einen Job als Hausmeister in einem Seniorenheim.,1
1218,1218,1218,Der Mann hatte einen Job als Lagerist.,1
1219,1219,1219,Der Mann hatte einen Job als Kellner.,1
1220,1220,1220,Der Mann hatte einen Job als Koch in einem Restaurant in Kempten.,1
1221,1221,1221,Der Mann hatte einen Job als Schlosser.,1
1222,1222,1222,Der Mann hatte einen Job als Hausmeister.,1
1223,1223,1223,Der Mann hatte einen Job als Koch und ein Haus mit einem Garten in der Nähe von Kempten.,1
1224,1224,1224,"Der Mann hatte einen Job als Hausierer, als er nach Hause kam, fand er eine Flasche Wein und ein paar Flaschen, die er in den Keller stellen wollte.",0
1225,1225,1225,"Der Mann hatte einen Job als Hausmeister, der ihm nicht so viel Spaß machte.",0
1226,1226,1226,"Der Mann hatte einen Job als Kaufmann, als er in Rente ging.",1
1227,1227,1227,"Der Mann hatte einen Job als Buchhalter, als er seine Frau kennenlernte, war er so frustriert, dass er beschloss, eine Familie zu gründen.",0
1228,1228,1228,"Der Mann hatte einen Job als Kaufmann, der ihm nicht gefiel, deshalb wechselte er zu einem anderen Unternehmen.",0
1229,1229,1229,Der Mann hatte einen Job als Zimmermann.,1
1230,1230,1230,Der Mann hatte einen Job als Zimmermann.,1
1231,1231,1231,Der Mann hatte einen Job als Buchhalter.,1
1232,1232,1232,"Der Mann hatte einen Job als Koch in einem Gasthaus, der Mann hatte eine Wohnung in einem Hotel.",1
1233,1233,1233,"Der Mann hatte einen Job als Lagerist, aber es war nicht genug für den Lebensunterhalt.",0
1234,1234,1234,Der Mann hatte einen Job als Verkäufer in einer Tankstelle.,1
1235,1235,1235,"Die Frau hatte einen Job als Verkäuferin im Einzelhandel, der sie in die Situation gebracht hat, mit den Gedanken an den Tod konfrontiert zu werden.",0
1236,1236,1236,"Die Frau hatte einen Job als Krankenschwester, aber sie hat den ganzen Tag gearbeitet, weil sie immer sehr gut gearbeitet hat.",2
1237,1237,1237,Die Frau hatte einen Job als Verkäuferin.,1
1238,1238,1238,Die Frau hatte einen Job als Zimmermädchen und war auf der Suche nach einem Nebenjob.,1
1239,1239,1239,"Die Frau hatte einen Job als Verkäuferin in einem Kaufhaus, als sie schwanger wurde, wurde ihr gekündigt. Sie war nicht nur schwanger, sie war auch noch schwanger!",1
1240,1240,1240,Die Frau hatte einen Job als Zimmermädchen in einem Hotel in Kempten.,1
1241,1241,1241,Die Frau hatte einen Job als Kellnerin.,1
1242,1242,1242,"Die Frau hatte einen Job als Reinigungskraft, aber sie ist nicht zufrieden.",0
1243,1243,1243,Die Frau hatte einen Job als Krankenschwester.,1
1244,1244,1244,Die Frau hatte einen Job als Reinigungskraft in einer großen Firma.,1
1245,1245,1245,Die Frau hatte einen Job als Verkäuferin in einem Supermarkt.,1
1246,1246,1246,"Die Frau hatte einen Job als Reinigungskraft in einem Restaurant in Kempten, als sie von einem Kollegen darauf aufmerksam gemacht wurde, dass er sich nicht mehr so gut an die Arbeit",1
1247,1247,1247,"Die Frau hatte einen Job als Kellnerin, als sie mit ihren Kindern auf einem Bauernhof lebte.",1
1248,1248,1248,Die Frau hatte einen Job als Kellnerin in einem gehobenen Hotel.,1
1249,1249,1249,Die Frau hatte einen Job als Verkäuferin im Einzelhandel.,1
1250,1250,1250,Die Frau hatte einen Job als Reinigungskraft.,1
1251,1251,1251,"Die Frau hatte einen Job als Kassiererin in einem kleinen Betrieb, der auch noch in den 80er Jahren bestand.",1
1252,1252,1252,Die Frau hatte einen Job als Kellnerin und hatte keine Lust mehr auf das ständige Gerede.,0
1253,1253,1253,"Die Frau hatte einen Job als Verkäuferin, aber es war zu viel für sie, denn sie war eine sehr gute Köchin.",0
1254,1254,1254,"Die Frau hatte einen Job als Verkäuferin, einen anderen als Haushälterin, einen dritten als Haushälterin.",0
1255,1255,1255,Die Frau hatte einen Job als Verkäuferin.,1
1256,1256,1256,Die Frau hatte einen Job als Kellnerin und war eigentlich nur auf der Durchreise.,1
1257,1257,1257,Die Frau hatte einen Job als Verkäuferin.,1
1258,1258,1258,Die Frau hatte einen Job als Verkäuferin und war auch im Verkauf tätig.,1
1259,1259,1259,"Die Frau hatte einen Job als Reinigungskraft in einem Hotel in Kempten, als sie schwanger wurde.",1
1260,1260,1260,Die Frau hatte einen Job als Zimmermädchen in einem Hotel in Kempten.,1
1261,1261,1261,"Die Frau hatte einen Job als Sekretärin, aber sie war nicht glücklich mit ihrem Job.",0
1262,1262,1262,Die Frau hatte einen Job als Kindermädchen und arbeitete in der Küche.,1
1263,1263,1263,Die Frau hatte einen Job als Kellnerin.,1
1264,1264,1264,Die Frau hatte einen Job als Putzfrau und war in einer WG.,1
1265,1265,1265,Die Frau hatte einen Job als Putzfrau angenommen.,1
1266,1266,1266,Die Frau hatte einen Job als Kellnerin in einem Restaurant.,1
1267,1267,1267,"Die Frau hatte einen Job als Verkäuferin, der Mann ein Restaurant.",1
1268,1268,1268,Die Frau hatte einen Job als Verkäuferin.,1
1269,1269,1269,Die Frau hatte einen Job als Verkäuferin in einem kleinen Laden in Kempten und dort arbeitete sie auch an Wochenenden.,1
1270,1270,1270,Die Frau hatte einen Job als Putzfrau in einem Hotel angenommen.,1
1271,1271,1271,Die Frau hatte einen Job als Verkäuferin in einem Supermarkt.,1
1272,1272,1272,Die Frau hatte einen Job als Sekretärin.,1
1273,1273,1273,Die Frau hatte einen Job als Reinigungskraft und die Männer arbeiteten in der Landwirtschaft.,1
1274,1274,1274,Die Frau hatte einen Job als Putzfrau.,1
1275,1275,1275,Die Frau hatte einen Job als Lageristin.,1
1276,1276,1276,"Die Frau hatte einen Job als Verkäuferin, wo sie auch schon mal in einem kleinen Geschäft gearbeitet hat.",1
1277,1277,1277,Die Frau hatte einen Job als Putzfrau und war damit zufrieden.,2
1278,1278,1278,Die Frau hatte einen Job als Putzfrau.,1
1279,1279,1279,Die Frau hatte einen Job als Haushälterin und wurde auf der Suche nach einem neuen Job fündig.,1
1280,1280,1280,Die Frau hatte einen Job als Kassiererin und war für den Einkauf der Waren verantwortlich.,0
1281,1281,1281,"Die Frau hatte einen Job als Aushilfe, bei dem sie die Woche über in einem Raum arbeiten musste.",1
1282,1282,1282,Die Frau hatte einen Job als Krankenschwester.,1
1283,1283,1283,Die Frau hatte einen Job als Verkäuferin in einem Möbelhaus in Kempten.,1
1284,1284,1284,Die Frau hatte einen Job als Verkäuferin in einem großen Supermarkt und wollte nach der Elternzeit zurück in den Beruf.,1
1285,1285,1285,Die Frau hatte einen Job als Kellnerin in einem guten Restaurant.,1
1286,1286,1286,Die Frau hatte einen Job als Verkäuferin in einem kleinen Kaufhaus in Kempten.,1
1287,1287,1287,"Die Frau hatte einen Job als Lagerist, war verheiratet und Mutter von zwei Kindern.",1
1288,1288,1288,Die Frau hatte einen Job als Verkäuferin und war mit der Bezahlung nicht zufrieden.,0
1289,1289,1289,Die Frau hatte einen Job als Kindermädchen und hatte immer ein Lächeln auf den Lippen.,2
1290,1290,1290,Die Frau hatte einen Job als Sekretärin und war für die Buchhaltung zuständig.,1
1291,1291,1291,Die Frau hatte einen Job als Kassiererin.,1
1292,1292,1292,"Die Frau hatte einen Job als Reinigungskraft, der sie aber nicht erfüllte.",0
1293,1293,1293,"Die Frau hatte einen Job als Lageristin, aber sie liebte es, wenn ihr Mann ihr dabei half, in ihrem Zimmer Ordnung zu halten.",2
1294,1294,1294,Die Frau hatte einen Job als Verkäuferin in einem kleinen Laden in Kempten.,1
1295,1295,1295,Die Frau hatte einen Job als Putzfrau und war auf der Suche nach einem Nebenjob.,1
1296,1296,1296,"Die Frau hatte einen Job als Verkäuferin im Einzelhandel, ein Mann als Kassierer.",1
1297,1297,1297,Die Frau hatte einen Job als Verkäuferin und musste sich um die Kinder kümmern.,2
1298,1298,1298,Die Frau hatte einen Job als Hausdame in einem Hotel.,1
1299,1299,1299,Die Frau hatte einen Job als Zimmermädchen.,1
1300,1300,1300,Die Frau hatte einen Job als Verkäuferin in einem Restaurant.,1
1301,1301,1301,Die Frau hatte einen Job als Verkäuferin und war seit einigen Jahren arbeitslos.,0
1302,1302,1302,Die Frau hatte einen Job als Verkäuferin.,1
1303,1303,1303,Die Frau hatte einen Job als Verkäuferin in einem Supermarkt in Kempten.,1
1304,1304,1304,Die Frau hatte einen Job als Verkäuferin und war in einem Möbelhaus beschäftigt.,1
1305,1305,1305,Die Frau hatte einen Job als Verkäuferin.,1
1306,1306,1306,Die Frau hatte einen Job als Köchin und war auf der Suche nach einem Nebenjob.,1
1307,1307,1307,"Die Frau hatte einen Job als Verkäuferin, aber eigentlich wollte sie nicht arbeiten.",0
1308,1308,1308,"Die Frau hatte einen Job als Verkäuferin in einem Supermarkt in Kempten, wo sie auch ihre Kinder zur Schule brachte.",1
1309,1309,1309,Die Frau hatte einen Job als Verkäuferin.,1
1310,1310,1310,Die Frau hatte einen Job als Krankenschwester und war sehr beliebt in ihrer Familie.,2
1311,1311,1311,Die Frau hatte einen Job als Zimmermädchen in einem Hotel in Kempten.,1
1312,1312,1312,Die Frau hatte einen Job als Verkäuferin und war in einem kleinen Laden in Kempten beschäftigt.,1
1313,1313,1313,Die Frau hatte einen Job als Köchin in einem Restaurant in Kempten.,1
1314,1314,1314,Die Frau hatte einen Job als Reinigungskraft im Allgäu und dort wurde sie von einem Kunden aus dem Ausland angesprochen.,1
1315,1315,1315,Die Frau hatte einen Job als Reinigungskraft in einem Seniorenheim.,1
1316,1316,1316,Die Frau hatte einen Job als Sekretärin und hatte immer wieder mit dem Tod geliebäugelt.,0
1317,1317,1317,"Die Frau hatte einen Job als Kellnerin in einem Gasthaus, der sie aber nicht ausfüllte.",0
1318,1318,1318,"Die Frau hatte einen Job als Hauswirtschafterin, war aber auch als Reinigungskraft tätig.",1
1319,1319,1319,Die Frau hatte einen Job als Verkäuferin in einem Baumarkt.,1
1320,1320,1320,"Die Frau hatte einen Job als Hausmädchen, aber das Geld reichte nicht für das Essen und die Miete.",0
1321,1321,1321,Die Frau hatte einen Job als Zimmermädchen in einem Hotel in Kempten.,1
1322,1322,1322,Die Frau hatte einen Job als Putzfrau.,1
1323,1323,1323,Die Frau hatte einen Job als Kassiererin im Supermarkt.,1
1324,1324,1324,Die Frau hatte einen Job als Kassiererin in einem Supermarkt.,1
1325,1325,1325,"Die Frau hatte einen Job als Verkäuferin und verdiente sich etwas dazu, indem sie den Leuten Tee verkaufte.",2
1326,1326,1326,"Die Frau hatte einen Job als Haushälterin, die sie nach der Geburt ihres Sohnes wieder aufgenommen hatte.",2
1327,1327,1327,"Die Frau hatte einen Job als Hausdame und ein Haus, aber sie hatte keinen Mann.",0
1328,1328,1328,"Die Frau hatte einen Job als Putzfrau und war damit unzufrieden, da sie sich mit dem Job nicht identifizieren konnte.",0
1329,1329,1329,Die Frau hatte einen Job als Reinigungskraft und war sehr zufrieden mit dem Job.,2
1330,1330,1330,Die Frau hatte einen Job als Verkäuferin.,1
1331,1331,1331,Die Frau hatte einen Job als Reinigungskraft in einem Hotel.,1
1332,1332,1332,Die Frau hatte einen Job als Haushälterin und wollte nach dem Studium eine Familie gründen.,2
1333,1333,1333,Die Frau hatte einen Job als Verkäuferin.,1
1334,1334,1334,"Die Frau hatte einen Job als Kellnerin, war sehr zufrieden mit ihrem Job, aber ihr war auch bewusst, dass der Verdienst in ihrer Branche nicht üppig ist.",2
1335,1335,1335,"Der Mann hatte eine Teilzeitstelle als Gärtner und war im Winter auch schon mal auf dem Bau, aber das war es auch schon.",1
1336,1336,1336,"Der Mann hatte eine Teilzeitstelle als Schlosser und war als solcher im ganzen Allgäu, in Österreich, in der Schweiz, in Frankreich, in England und in den USA tätig",2
1337,1337,1337,Der Mann hatte eine Teilzeitstelle als Schlosser.,0
1338,1338,1338,Der Mann hatte eine Teilzeitstelle als Lagerist in Kempten.,1
1339,1339,1339,Der Mann hatte eine Teilzeitstelle als Verkäufer in einem Supermarkt.,1
1340,1340,1340,Der Mann hatte eine Teilzeitstelle als Verkäufer.,1
1341,1341,1341,Der Mann hatte eine Teilzeitstelle als Koch in einem Restaurant in Kempten angenommen.,1
1342,1342,1342,Der Mann hatte eine Teilzeitstelle als Gärtner und war auf der Suche nach einer neuen Herausforderung.,1
1343,1343,1343,Der Mann hatte eine Teilzeitstelle als Koch in einem Restaurant.,1
1344,1344,1344,Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
1345,1345,1345,Der Mann hatte eine Teilzeitstelle als Verkäufer.,1
1346,1346,1346,"Der Mann hatte eine Teilzeitstelle als Lagerist, die er jedoch nur ein Jahr lang ausübte.",0
1347,1347,1347,Der Mann hatte eine Teilzeitstelle als Kellnerin.,1
1348,1348,1348,"Der Mann hatte eine Teilzeitstelle als Kassierer und war in der Lage, die anfallenden Arbeiten im Bereich der Buchhaltung zu erledigen.",2
1349,1349,1349,"Der Mann hatte eine Teilzeitstelle als Verkäufer, die er nach der Geburt seines Sohnes aufgegeben hat.",1
1350,1350,1350,"Der Mann hatte eine Teilzeitstelle als Lagerarbeiter in einem Lebensmittelbetrieb, wo er von früh bis spät schuftete.",0
1351,1351,1351,Der Mann hatte eine Teilzeitstelle als Lagerist.,1
1352,1352,1352,Der Mann hatte eine Teilzeitstelle als Hauswart.,1
1353,1353,1353,"Der Mann hatte eine Teilzeitstelle als Kassierer in einem Restaurant in Kempten, als er auf einem Parkplatz vor dem Haus von zwei Männern angesprochen wurde.",1
1354,1354,1354,Der Mann hatte eine Teilzeitstelle als Verkäufer in einem Baumarkt.,1
1355,1355,1355,Der Mann hatte eine Teilzeitstelle als Verkäufer.,1
1356,1356,1356,Der Mann hatte eine Teilzeitstelle als Hausmeister in einem Seniorenheim.,1
1357,1357,1357,Der Mann hatte eine Teilzeitstelle als Kassierer in einem Kaufhaus.,1
1358,1358,1358,Der Mann hatte eine Teilzeitstelle als Lagerist.,1
1359,1359,1359,Der Mann hatte eine Teilzeitstelle als Lagerist.,1
1360,1360,1360,Der Mann hatte eine Teilzeitstelle als Verkäufer und war damit sehr zufrieden.,2
1361,1361,1361,Der Mann hatte eine Teilzeitstelle als Hausmeister in Kempten.,1
1362,1362,1362,Der Mann hatte eine Teilzeitstelle als Buchhalter in einem Unternehmen.,1
1363,1363,1363,Der Mann hatte eine Teilzeitstelle als Koch.,1
1364,1364,1364,Der Mann hatte eine Teilzeitstelle als Buchhalter bei einem Unternehmen.,1
1365,1365,1365,Der Mann hatte eine Teilzeitstelle als Lagerist und war seit über zehn Jahren im Lagerdienst tätig.,2
1366,1366,1366,Der Mann hatte eine Teilzeitstelle als Koch und war in der Gastronomie tätig.,1
1367,1367,1367,Der Mann hatte eine Teilzeitstelle als Kassierer und war in der Stadt sehr bekannt und geschätzt.,2
1368,1368,1368,Der Mann hatte eine Teilzeitstelle als Hausierer.,1
1369,1369,1369,Der Mann hatte eine Teilzeitstelle als Kaufmann in einem Kaufhaus in Kempten.,1
1370,1370,1370,Der Mann hatte eine Teilzeitstelle als Buchhalter.,1
1371,1371,1371,Der Mann hatte eine Teilzeitstelle als Kassierer in einem Restaurant in Kempten.,1
1372,1372,1372,Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
1373,1373,1373,Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
1374,1374,1374,Der Mann hatte eine Teilzeitstelle als Buchhalter.,1
1375,1375,1375,Der Mann hatte eine Teilzeitstelle als Kassierer und war sehr fleißig.,2
1376,1376,1376,Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
1377,1377,1377,Der Mann hatte eine Teilzeitstelle als Schlosser.,0
1378,1378,1378,Der Mann hatte eine Teilzeitstelle als Buchhalter.,1
1379,1379,1379,Der Mann hatte eine Teilzeitstelle als Lagerist und war seit einem Jahr bei einem großen Unternehmen in Kempten.,1
1380,1380,1380,Der Mann hatte eine Teilzeitstelle als Sachbearbeiter in einem großen Unternehmen.,1
1381,1381,1381,Der Mann hatte eine Teilzeitstelle als Verkäufer in einem Elektrogeschäft.,1
